ID,DE_CONSUMPTION,DE_FR_EXCHANGE,DE_NET_EXPORT,DE_GAS,DE_COAL,DE_HYDRO,DE_NUCLEAR,DE_SOLAR,DE_WINDPOW,DE_LIGNITE,DE_RESIDUAL_LOAD,DE_RAIN,DE_WIND,DE_TEMP,GAS_RET,COAL_RET,CARBON_RET,DE_CONSUMPTION_prev_day,DE_FR_EXCHANGE_prev_day,DE_NET_EXPORT_prev_day,DE_GAS_prev_day,DE_COAL_prev_day,DE_HYDRO_prev_day,DE_NUCLEAR_prev_day,DE_SOLAR_prev_day,DE_WINDPOW_prev_day,DE_LIGNITE_prev_day,DE_RESIDUAL_LOAD_prev_day,DE_RAIN_prev_day,DE_WIND_prev_day,DE_TEMP_prev_day,GAS_RET_prev_day,COAL_RET_prev_day,CARBON_RET_prev_day
19,0.472094770870016,-1.252716379142861,-0.4029357771219423,0.4258658863626702,-0.0848586023331584,1.0338551042644073,-0.5452071549920837,0.3536391770168368,-0.2388809566535014,0.2219304875980511,0.4288186766836869,1.027283324894272,-0.5020791314911554,-0.8253133224865364,-1.177698727135878,-0.5017383592794278,0.346498954825246,0.5793040079012972,-1.5498590299776462,-0.3975750628915103,0.3284001148571864,-0.1602718967000688,1.4655477818807727,-0.538435456818038,-0.0284047687893575,0.309100969181505,0.3141339064331664,0.1409943928665604,0.0726524597726615,-0.4516138746645621,-1.4341304381547944,0.8303461071940466,0.6315909750293661,0.433843860710773
21,0.1572151231755553,-1.7161458828588538,-0.6173962553524951,-0.0857408819613045,-0.4677955073083414,0.2845244294507796,-0.567720310371024,1.6023154986677628,-0.0619892594388369,-0.4191095635506183,-0.3325991493147225,-0.5113570093202028,-0.2731365221252521,-1.0299802576441683,-0.918264104459032,-0.7526496534609948,-0.6204860273471883,0.2992934892797509,-0.604110705532096,-0.0992777548646891,0.5113275126823217,-0.0159164243907061,1.1816974118151848,-0.5459798699726225,0.3718242605585671,-0.3864338435625397,0.5126574707223802,0.4368426437341537,-0.0164865967989287,-0.4782308543716875,-0.9447927340565592,-0.2910834153002172,-1.084723611853515,-1.1627848373469742
23,0.4849319071024359,-1.468258919426528,-0.7453714556848401,0.0711057699874045,-0.3585865647806215,0.4121284628820771,-0.5558058807386628,0.8279839655429426,-0.2724512465149207,0.288243779352015,0.3165733998252754,-0.6642400074238146,-0.4222869633149511,-1.291305854196185,0.0,0.1003834212553872,0.1959962967648068,0.3844164636591914,-1.908560421643749,-0.9727377622565484,0.0111252859127045,-0.402113806753648,0.0255431250404848,-0.5589124038023152,1.1775711559048565,-0.2149234716202551,-0.1331606949990684,0.0881123622835058,-0.6400397119220631,-0.2861289066007996,-1.1187113513958296,0.7203565681883244,1.1161988753414358,0.059021422417604
25,0.3214572802335147,-1.2555856424866936,-0.9993261754906158,0.2123788242595562,-0.2208963161577395,1.0134453193473043,-0.7808747819620753,0.7145572496143687,-0.5407438485097917,0.174143034128249,0.4784253434216001,0.0818167908000882,-0.8731375632906356,-0.4146985554420804,-0.6944105578223114,-0.7256409245084221,-1.470614178692757,0.6154430505597114,-1.461803076902905,-0.7386833265021107,0.2981905547130218,-0.2360550440932656,0.5718050154688218,-0.5635486936855478,-0.2577470649525946,-0.055672205810675,0.3492585678173524,0.5577478705499284,1.0635394827964983,-0.7664593006849566,-0.9194887427846888,-1.30381341695204,-0.5028153687206355,-1.2498510675081735
26,0.227958148114307,-1.7063425664340923,-1.3630387841062042,0.42487593674292,-0.1588685536570672,1.3480628855092152,-1.1808069948625437,-0.1957514199807783,-0.4134800602480577,0.2954661439537737,0.5926449685211596,3.67053209408335,-0.3643800124036754,0.0908512622802327,-1.1381064974576116,0.2644337469587224,0.1360501064960806,0.3214572802335147,-1.2555856424866936,-0.9993261754906158,0.2123788242595562,-0.2208963161577395,1.0134453193473043,-0.7808747819620753,0.7145572496143687,-0.5407438485097917,0.174143034128249,0.4784253434216001,0.0818167908000882,-0.8731375632906356,-0.4146985554420804,-0.6944105578223114,-0.7256409245084221,-1.470614178692757
28,0.438165284816409,-0.9954825729995656,-0.6704427107092434,0.0747838754851755,-0.4099043279456384,0.2070015489253138,-1.1780711661476633,-0.1927975310280247,0.4549574787679245,0.1444209537758588,-0.0292809523954921,1.2039567648670697,0.070152946043593,-1.4244868984874508,-0.542199555196471,1.2863290883223266,-0.1652739225584395,0.5336181301440778,-1.4601510767958497,-0.8970796684060631,0.1229211817918888,-0.3828053803246105,-0.0202502579247792,-1.188539365715097,-0.4162222248213884,0.4632110523940829,0.2181773811019407,0.0981314274252641,4.793389306168999,-0.1108390470160342,-0.543145607401106,0.8260503346497526,0.2364543506973835,-0.5751137920492069
32,0.2515127968045704,-1.8987788420625016,-2.3587075772883197,0.6233608355028282,-0.5828906214033429,1.595724477276411,-0.5360912066405926,0.0719554095322463,-0.6789773068640248,-0.5316049884327707,0.7564411730759242,1.096600192903622,-0.4881025664949113,-0.8278001690144994,-1.453593837245067,-0.1445325093747851,1.131697123722859,0.1427716005272896,-1.4607379715707245,-1.3065443319434191,0.1361848970223626,-0.8267942653481357,0.9278614313335714,-0.9451393678925524,0.4845305157669571,0.0563939817092993,-0.825309225785947,-0.0919641746937988,0.3109163890692251,-0.4742169718263872,0.2128472311631282,0.0,0.155851471289987,-0.2696447892224595
33,0.0459992235008904,-1.5982452436395505,-1.9803058823324728,0.4380953859334862,-0.6406086780728906,1.816630384614464,-0.3423694726006581,0.8776728314854374,-0.7902781135417856,-0.6918153277516073,0.4612859672031217,-0.2167420838605825,-0.6043193547466136,-1.437334371112282,0.5852301677801084,0.0662734302630685,-0.7943102621372379,0.2515127968045704,-1.8987788420625016,-2.3587075772883197,0.6233608355028282,-0.5828906214033429,1.595724477276411,-0.5360912066405926,0.0719554095322463,-0.6789773068640248,-0.5316049884327707,0.7564411730759242,1.096600192903622,-0.4881025664949113,-0.8278001690144994,-1.453593837245067,-0.1445325093747851,1.131697123722859
34,-1.575243165559363,-0.4484314322856635,0.4769534406020607,-0.8367625392178661,-1.2282448062065066,1.148252806278756,-0.5749932290729868,0.9729537617297456,0.4546451749930491,-1.754348161639504,-1.7455103951916733,-1.3431577022929797,-0.5551667528775506,-0.9343996991423588,-0.9624524816608436,-0.3045361257821459,-1.482445196007255,0.0459992235008904,-1.5982452436395505,-1.9803058823324728,0.4380953859334862,-0.6406086780728906,1.816630384614464,-0.3423694726006581,0.8776728314854374,-0.7902781135417856,-0.6918153277516073,0.4612859672031217,-0.2167420838605825,-0.6043193547466136,-1.437334371112282,0.5852301677801084,0.0662734302630685,-0.7943102621372379
36,0.2412604541582653,-1.33225148956016,-1.2677566470907449,0.3031403028117726,-0.5689962137420725,1.7782119659469762,0.0054514685379359,1.246109894144524,-0.4496871876632547,-0.5925724688330312,0.1765056864020373,-0.2676399826301157,-0.6610790330203973,1.5562066894123254,-1.2853173520312342,-0.9900993018902222,-0.3455315098386087,-0.8927134561834931,-1.6540002472526614,-1.3165209128658029,-0.2429497106001662,-1.176339475113205,1.1364185612427888,-0.3842005024930675,0.6799980587957338,-0.5361527464253542,-1.096100590286819,-0.3270610143114393,-1.1898005973066337,-0.8042126754092586,0.446013991588612,-0.2942315247808503,-1.122201049955142,-1.778368918959747
37,0.4060003429145707,-1.5130802907521557,-1.1731373058653407,0.4263729337288837,-0.45489524359716,1.8481883713770424,0.0424895771321386,1.5690007400021726,-0.4454060234160041,-0.4460246987084385,0.1806847062209254,0.3921206638344399,-0.6533313780416288,1.2082236092187022,0.807353501721167,1.170828234375336,2.5666647248270653,0.2412604541582653,-1.33225148956016,-1.2677566470907449,0.3031403028117726,-0.5689962137420725,1.7782119659469762,0.0054514685379359,1.246109894144524,-0.4496871876632547,-0.5925724688330312,0.1765056864020373,-0.2676399826301157,-0.6610790330203973,1.5562066894123254,-1.2853173520312342,-0.9900993018902222,-0.3455315098386087
38,0.5255567373101182,-1.2575202215594292,-1.0139906463063466,0.3887226546948082,-0.6861504386571792,1.890894559985098,-0.3810104426747621,1.558763648132652,-0.2137523324644723,-0.6568956679827549,0.0607578348394138,-0.6895309217370339,-0.5108711119823027,1.613262383140236,-1.0415597398822365,-0.4273440799889866,-0.9099439602716526,0.4060003429145707,-1.5130802907521557,-1.1731373058653407,0.4263729337288837,-0.45489524359716,1.8481883713770424,0.0424895771321386,1.5690007400021726,-0.4454060234160041,-0.4460246987084385,0.1806847062209254,0.3921206638344399,-0.6533313780416288,1.2082236092187022,0.807353501721167,1.170828234375336,2.5666647248270653
39,0.381980524412769,-1.3493801222491002,-1.246665701001151,0.4802245833691142,-0.7159354110932233,2.5206822088556957,-0.5998193083463775,0.2456683136329276,0.1644688323488583,-1.036839354100337,0.0489812573905065,2.310030939266288,-0.2398868294375935,0.6352750315821405,0.5086691912877622,-0.3778565958275173,-1.4908709704744851,0.5255567373101182,-1.2575202215594292,-1.0139906463063466,0.3887226546948082,-0.6861504386571792,1.890894559985098,-0.3810104426747621,1.558763648132652,-0.2137523324644723,-0.6568956679827549,0.0607578348394138,-0.6895309217370339,-0.5108711119823027,1.613262383140236,-1.0415597398822365,-0.4273440799889866,-0.9099439602716526
40,-0.0118927101110952,-1.5662703468306285,-0.8451144727563372,0.0525663476370427,-0.8742062756327237,1.5952099448835428,-0.6185419834829451,1.6392620343273705,-0.0120372170225887,-1.2803655037618185,-0.5012643062056444,-1.937984798808274,-0.4186648416841362,-0.1835898749018076,1.2238671356667243,0.7482508146143273,1.287517990846461,0.381980524412769,-1.3493801222491002,-1.246665701001151,0.4802245833691142,-0.7159354110932233,2.5206822088556957,-0.5998193083463775,0.2456683136329276,0.1644688323488583,-1.036839354100337,0.0489812573905065,2.310030939266288,-0.2398868294375935,0.6352750315821405,0.5086691912877622,-0.3778565958275173,-1.4908709704744851
42,0.0180905853746281,-1.5698786628539327,-2.167958230980398,0.5702939020245947,-0.3256591531566972,2.429438464520413,-1.2433499188616914,0.611636160914657,-0.705672181802808,-0.4989024999805282,0.4526934542587247,1.4138750022852404,-0.5586640682381709,0.2355097501124052,-2.019278344000119,-0.298714599488342,-1.7231218098966905,-1.922362182325508,-1.0518896819180927,-0.7738990252400177,-0.4429477030878226,-1.1507540395217322,2.4973567403790065,-1.2537136974858092,0.4533181924757214,-0.2896634431983956,-1.8423790091348256,-1.160367733624291,0.8540658270260356,-0.5777269826547656,0.3436744471133353,0.9490047537800044,0.9639915614817656,0.8449562234578887
44,0.1493444499643264,-1.6606734582114235,-0.8233889931455902,0.5646278489164311,-0.6819246711015238,2.710201640228792,-1.2431045296448986,1.484186139129262,-0.1602762258612776,-0.5776704283337692,-0.2142409666040546,-0.8922055681050712,-0.8171485142688723,0.0304653663803786,-0.1550248779451107,0.201747112349564,0.7654428926474358,0.3930717232858816,-1.3780727556874262,-1.6649308704001329,0.8947116601359731,-0.2032797705936292,2.325674431958672,-1.2450049908132508,0.308747924506475,-0.4156910290179144,-0.1299532081868464,0.5452325984359148,5.623227576872233,-0.5371304277221344,0.4901283555373947,-1.1431638332031209,-0.2289641266149185,-0.1810855012256036
45,0.1082792590017212,-1.492691131536133,-1.1099173453899889,0.7349072318843519,-0.5221088176791674,3.182027844488872,-1.264030486685435,1.287798371271523,-0.4363634095707476,-0.4231528261792011,0.0626346587848876,-0.4533301391318553,-0.605143322500244,0.934181534380158,-0.8791361181582991,0.132427068105394,-0.2249750445232196,0.1493444499643264,-1.6606734582114235,-0.8233889931455902,0.5646278489164311,-0.6819246711015238,2.710201640228792,-1.2431045296448986,1.484186139129262,-0.1602762258612776,-0.5776704283337692,-0.2142409666040546,-0.8922055681050712,-0.8171485142688723,0.0304653663803786,-0.1550248779451107,0.201747112349564,0.7654428926474358
46,0.1489087409075188,-1.4498695498137828,-1.5346673379728246,0.771330134357355,-0.3929409270875233,2.268561336350309,-0.986850313700148,1.6338487544616258,-0.9444970298880322,0.129777530699018,0.4258338107405536,-0.9036657597229378,-0.9240455637017276,0.3351794617935175,-1.2695287462879228,-0.0442861083591327,0.753192417436132,0.1082792590017212,-1.492691131536133,-1.1099173453899889,0.7349072318843519,-0.5221088176791674,3.182027844488872,-1.264030486685435,1.287798371271523,-0.4363634095707476,-0.4231528261792011,0.0626346587848876,-0.4533301391318553,-0.605143322500244,0.934181534380158,-0.8791361181582991,0.132427068105394,-0.2249750445232196
47,0.4530755278422514,-1.4001573886975316,-1.1827884148523051,0.9452031149286776,-0.2980146067451191,2.7292393387649128,-0.9184598168753016,1.6052366394059625,-0.8366173691077704,0.150274538361389,0.5438050087460463,-0.602651256252303,-0.7944431900079536,0.9881149949448448,-0.5421341141137317,0.1484349368003669,-1.5593224715673162,0.1489087409075188,-1.4498695498137828,-1.5346673379728246,0.771330134357355,-0.3929409270875233,2.268561336350309,-0.986850313700148,1.6338487544616258,-0.9444970298880322,0.129777530699018,0.4258338107405536,-0.9036657597229378,-0.9240455637017276,0.3351794617935175,-1.2695287462879228,-0.0442861083591327,0.753192417436132
49,-1.0333901105889198,-1.0668011565686168,-0.8386852624241933,0.8703250963323715,-0.9082799693310252,2.624960773810304,-0.7073519957732449,0.5971123277600426,-0.7084060228018121,-0.3706061813626505,-0.2438593026987956,1.0140065923573691,-0.7539844648019999,0.6295450884698223,0.8207963511461286,0.2084226523231445,-1.0659664860182998,0.361520805535274,-1.4090042840076822,-0.9857147021130056,0.9730142605469436,-0.3602417226500309,2.9762148873416177,-0.8179494378864385,1.444717990949011,-0.6668246679273006,-0.007444242863391,0.3844866218522352,-0.3134373253208929,-0.8453071451186375,1.6334826217389158,0.1094440619825414,-0.2364787963415187,-1.6548484794787517
50,-0.5820777077363006,-1.4520214973216574,-1.3727208904203514,0.8714840617408596,-1.0316010344220137,3.063685394129201,-0.6700789400565812,1.156684344662437,-0.9264342786055596,-0.4282021736584219,0.0720550907500077,-0.1084702929988315,-0.7378394699734729,0.2703884085855365,0.0539706793060244,0.3154997686418838,0.6789048742270671,-1.0333901105889198,-1.0668011565686168,-0.8386852624241933,0.8703250963323715,-0.9082799693310252,2.624960773810304,-0.7073519957732449,0.5971123277600426,-0.7084060228018121,-0.3706061813626505,-0.2438593026987956,1.0140065923573691,-0.7539844648019999,0.6295450884698223,0.8207963511461286,0.2084226523231445,-1.0659664860182998
51,0.2988546790908665,-1.236891957064754,-0.4274719849592915,0.4575643951219061,-1.09640138308428,3.415797061648628,-0.6480043526395683,1.869537654605391,0.2246736657380053,-0.9321939141499648,-0.5738960441552218,-0.6200282299052722,-0.4337770951590783,1.370306914634691,-0.2695939772804845,1.6523220149046016,-0.5047185717312085,-0.5820777077363006,-1.4520214973216574,-1.3727208904203514,0.8714840617408596,-1.0316010344220137,3.063685394129201,-0.6700789400565812,1.156684344662437,-0.9264342786055596,-0.4282021736584219,0.0720550907500077,-0.1084702929988315,-0.7378394699734729,0.2703884085855365,0.0539706793060244,0.3154997686418838,0.6789048742270671
53,0.7335496657092976,-1.3748774396908854,-0.9454519091608686,0.569026283609061,-0.5407562301888844,3.553863253734911,-0.3436016397317875,1.669744072434056,0.0284972104247835,-0.6530164066464391,-0.047691256935256,-0.3123258670313923,-0.339332237186899,2.519158172197291,2.490760156561441,1.4413309943134769,-0.6529256875338603,0.6219306188646329,-1.2574332741853738,-0.8763515733817263,0.7908031677312211,-0.5096125069186818,3.92123938224276,-0.6792836462098909,1.7327483624141298,-0.4811257676673804,-0.3307349441157367,0.304615261187613,-1.6337487986120178,-0.7309116598544534,2.3014722580820104,-0.8119193829154985,0.0593328355634595,0.88832831746878
54,0.5395800565619608,-0.8366731942871338,-0.6348030779378074,0.7262270638770304,-0.8832742324545119,3.875789020872741,-0.1468882456658482,1.619131706841144,0.1803111511107206,-1.1336852710550105,-0.2945874988369615,-0.3942074373433704,0.2152762843464468,0.7190938741291868,-0.2546751076371558,-0.7479811313445257,-0.5827715143340149,0.7335496657092976,-1.3748774396908854,-0.9454519091608686,0.569026283609061,-0.5407562301888844,3.553863253734911,-0.3436016397317875,1.669744072434056,0.0284972104247835,-0.6530164066464391,-0.047691256935256,-0.3123258670313923,-0.339332237186899,2.519158172197291,2.490760156561441,1.4413309943134769,-0.6529256875338603
55,0.1177857793835265,-1.0688661567024358,-1.6360851223982849,0.9433882072924692,-0.7864094625629896,3.902544705301884,-0.0125820283727457,1.7668687271577437,-1.0045350646701434,-0.8418670485629046,0.4155221727117729,-0.5294355943024762,-0.492677322907191,-0.1063450023763383,0.3066383307593364,-0.926153342849278,0.1055171390811821,0.5395800565619608,-0.8366731942871338,-0.6348030779378074,0.7262270638770304,-0.8832742324545119,3.875789020872741,-0.1468882456658482,1.619131706841144,0.1803111511107206,-1.1336852710550105,-0.2945874988369615,-0.3942074373433704,0.2152762843464468,0.7190938741291868,-0.2546751076371558,-0.7479811313445257,-0.5827715143340149
57,0.3733950402578096,-0.5444213332429724,-0.658209706705173,0.9321647540831878,-0.9820040059041169,2.932308123150204,-0.0873369816927053,1.330652684836638,0.4447792148322119,-1.4598396871800183,-0.5463350557022024,-0.6276313082068204,-0.1909975828370729,-0.1499624030215216,0.3488322848814172,-0.3073930684163762,-0.4415812831146916,0.4884284335191658,-0.6047845476810264,-0.8248650129311462,0.6791843360116668,-1.0716868071008008,3.602229298664516,-0.0923648501133731,1.057457254564395,0.4943846473771021,-1.340232283181287,-0.4263199974575812,-0.8406234261840357,-0.2555186603264777,1.2566026836196305,0.707779588088422,0.9955650518065572,0.8127703316665836
58,0.3228217783473605,-1.1611825311058983,-1.112908587463126,0.9660081536852158,-0.9893276204388094,3.055967408236179,-0.0310332090566916,1.4696131836528168,-0.0471512812257217,-1.1961066859886378,-0.1927627967205837,-0.6453990324984846,-0.2246622051339781,-0.9487117331620836,1.3666509838551777,-0.325202208553773,0.217139133248603,0.3733950402578096,-0.5444213332429724,-0.658209706705173,0.9321647540831878,-0.9820040059041169,2.932308123150204,-0.0873369816927053,1.330652684836638,0.4447792148322119,-1.4598396871800183,-0.5463350557022024,-0.6276313082068204,-0.1909975828370729,-0.1499624030215216,0.3488322848814172,-0.3073930684163762,-0.4415812831146916
